"B_cell"	"T_cell.CD4"	"T_cell.CD8"	"Neutrophil"	"Macrophage"	"DC"
"TCGA-OL-A5D8-01A"	0	0	0	0.736734974916431	0	0
"TCGA-OL-A5DA-01A"	0	0.405434659729554	0.270984489480711	0	0	0
"TCGA-OL-A5RU-01A"	0	1.04535119877403	0	0	0	0
"TCGA-OL-A5RV-01A"	0	0.815054809637639	0	0	0	0
"TCGA-OL-A5RW-01A"	0	0	0	0.955892138361005	0	0
"TCGA-OL-A5RX-01A"	0	0.841800480787584	0	0	0	0
"TCGA-OL-A5RY-01A"	1.56387595599246	0	0	0	0	0
"TCGA-OL-A5RZ-01A"	0.456627434940504	0	0	0	0	0
"TCGA-OL-A5S0-01A"	0	0	1.32309915043458	0	0	0
"TCGA-OL-A66H-01A"	0	0	0	0	0.948919981923875	0
"TCGA-OL-A66I-01A"	1.90747043375408	0	0	0	0	0
"TCGA-OL-A66J-01A"	0	0	0	0	0.862034147805837	0
"TCGA-OL-A66K-01A"	0	0	0.80910666524315	0	0	0
"TCGA-OL-A66L-01A"	0	1.17063133653009	0	0	0	0
"TCGA-OL-A66N-01A"	0.955173118849781	0	0	0	0	0
"TCGA-OL-A66O-01A"	0	0	0.531210365842975	0	0	0
"TCGA-OL-A66P-01A"	0	0	0	0	0	2.06413509928643
"TCGA-OL-A6VO-01A"	0	0	0	0.950291038359101	0	0
"TCGA-OL-A6VQ-01A"	0	0	1.4655465338602	0	0	0
"TCGA-OL-A6VR-01A"	0	0	0	0	0.604496774864962	0
"TCGA-OL-A97C-01A"	0	0	1.01026265877144	0	0	0
"TCGA-PE-A5DC-01A"	0	0.66588678981651	0	0	0	0
"TCGA-PE-A5DD-01A"	0	0.854108142404008	0	0	0	0
"TCGA-PE-A5DE-01A"	1.64473404354648	0	0	0	0	0
"TCGA-PL-A8LV-01A"	0	0.909838156019378	0	0	0	0
"TCGA-PL-A8LX-01A"	0	0	0	0	0.714188554459287	0
"TCGA-PL-A8LY-01A"	0	0	0.822124199072389	0	0	0
"TCGA-PL-A8LZ-01A"	0	0	0	1.4681674730736	0	0
"TCGA-S3-A6ZF-01A"	0.713933945574446	0	0	0	0	0
"TCGA-S3-A6ZG-01A"	0	0.679588036000779	0	0	0	0
"TCGA-S3-A6ZH-01A"	0	0	0	0	0.63131739441435	0
"TCGA-S3-AA0Z-01A"	0	0	0	0	0	1.4015491353765
"TCGA-S3-AA10-01A"	0	0	0	1.73870557575148	0	0
"TCGA-S3-AA11-01A"	0	0.506148167334394	0	0	0	0
"TCGA-S3-AA12-01A"	0	0	0	0.435266804465122	0	0
"TCGA-S3-AA14-01A"	0.758772393531882	0	0	0	0	0
"TCGA-S3-AA15-01A"	1.65076155448796	0	0	0	0	0
"TCGA-S3-AA17-01A"	1.36581131783355	0	0	0	0	0
"TCGA-UL-AAZ6-01A"	0.618345712544118	0	0	0	0	0
"TCGA-UU-A93S-01A"	0	0	0	1.41874780294528	0	0
"TCGA-V7-A7HQ-01A"	0.667148802887402	0	0	0	0	0
"TCGA-W8-A86G-01A"	0	0.735462166385619	0	0	0	0
"TCGA-WT-AB41-01A"	1.25641319607782	0	0	0	0	0
"TCGA-WT-AB44-01A"	0	1.01260765121038	0	0	0	0
"TCGA-XX-A899-01A"	0	1.29899909398567	0	0	0	0
"TCGA-XX-A89A-01A"	0	0	0	0	1.45422811660715	0
"TCGA-Z7-A8R5-01A"	0	0	0	1.27815739001691	0	0
"TCGA-Z7-A8R6-01A"	0.723233639946744	0	0	0	0	0
